product_name,current_stock,shop_name,shop_id,brand,unique_item_id,sold_per_month,historical_sold,liked_count,variation_type,variation,current_price,min_price,max_price,lowest_price_guarantee,current_discount_percentage,rating_star,shopee_verified,official_shop,cc_installment,none_cc_installment,preferred_seller,shop_location,shop_rating,cod,extraction_date
Clynelish Select Reserve 2015 Release 2nd Edition 56.1% 70cl - Limited Edition,1,SingleMalt.PH,426244685,,18053717658,0,0,0,,[''],48999.0,48999.0,48999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bevtools Conical Fine Strainer - Stainless,4,SingleMalt.PH,426244685,,21728123286,0,3,0,,[''],385.0,385.0,385.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Johnnie Walker Blue Label Year of the Rat 70cl,1,SingleMalt.PH,426244685,,19971759041,0,0,2,,[''],16299.0,16299.0,16299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bosford Rose Spirit Drink Made With Gin 70cl,1,SingleMalt.PH,426244685,,11951756756,0,1,1,,[''],519.0,519.0,519.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Woodford Reserve Kentucky Straight Bourbon Whiskey 1L,1,SingleMalt.PH,426244685,,12723533396,0,0,4,,[''],3299.0,3299.0,3299.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
The Botanist Scottish Islay Dry Gin 70cl,1,SingleMalt.PH,426244685,,11456525965,1,4,5,,[''],2949.0,2949.0,2949.0,False,4%,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Drumshanbo Gunpowder Irish Gin - Limited Edition Ceramic Release 70cl,2,SingleMalt.PH,426244685,,12818748044,0,2,12,,[''],2699.0,2699.0,2699.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Jacob's Creek Riesling 75cl,2,SingleMalt.PH,426244685,,17662341601,0,7,10,,[''],499.0,499.0,499.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Nikka From The Barrel 50cl,5,SingleMalt.PH,426244685,,12222205259,0,7,4,,[''],3399.0,3399.0,3399.0,False,3%,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wild Turkey American Honey 37.5cl,11,SingleMalt.PH,426244685,,13323525647,0,10,5,,[''],799.0,799.0,799.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Chivas Regal Mizunara Blended Scotch Whisky 70cl,9,SingleMalt.PH,426244685,,8694443501,0,2,2,,[''],1949.0,1949.0,1949.0,False,22%,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
John Jameson IPA Edition 70cl  - CaskMates Series,3,SingleMalt.PH,426244685,,14900946799,1,9,4,,[''],1099.0,1099.0,1099.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Douglas Laing Big Peat Small Batch Whisky 20cl,5,SingleMalt.PH,426244685,,13818696022,0,3,0,,[''],999.0,999.0,999.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Jura 12 Year Old Sherry Cask 70cl,8,SingleMalt.PH,426244685,,10164146299,0,0,2,,[''],1899.0,1899.0,1899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Amahle Cabernet Sauvignon 75cl,3,SingleMalt.PH,426244685,,22736956772,0,0,1,,[''],369.0,369.0,369.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Ardbeg Monsters of Smoke 20cl,20,SingleMalt.PH,426244685,,15987511832,0,3,2,,[''],3599.0,3599.0,3599.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Darkness 8 Year Old Finished in Sherry Cask 70cl - Limited Release,5,SingleMalt.PH,426244685,,13818121091,0,3,0,,[''],3499.0,3499.0,3499.0,False,5%,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Calem Porto 30 Year Old - Tawny Port Wine 75cl,2,SingleMalt.PH,426244685,,11252178638,0,2,5,,[''],4899.0,4899.0,4899.0,False,0,4,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glenmorangie 10 Year Old Single Malt Sotch Whisky 70cl,22,SingleMalt.PH,426244685,,12219608668,0,1,3,,[''],2499.0,2499.0,2499.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Handpicked Collection Coonawarra Cabernet Sauvignon,4,SingleMalt.PH,426244685,,20934949018,0,1,1,,[''],2499.0,2499.0,2499.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Kauffman Vodka - 70cl,3,SingleMalt.PH,426244685,,6697286355,0,1,5,,[''],2199.0,2199.0,2199.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Teeling Blackpitts Peated Single Malt Whisky 70cl,8,SingleMalt.PH,426244685,,13323197323,0,1,4,,[''],2229.0,2229.0,2229.0,False,20%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Laphroaig Select Single Malt Scotch Whisky 70cl,1,SingleMalt.PH,426244685,,12321544957,0,6,3,,[''],2599.0,2599.0,2599.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Douglas Laing - Scallywag Cask Strength Winter Edition 100% Sherry 70cl | No Box,1,SingleMalt.PH,426244685,,12318717111,0,2,0,,[''],3799.0,3799.0,3799.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Atilius Rose - Italian Sparkling Wine 75cl,2,SingleMalt.PH,426244685,,13214633214,1,3,10,,[''],889.0,889.0,889.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Martell VSOP Cognac 70cl,1,SingleMalt.PH,426244685,,11655882531,0,0,3,,[''],3699.0,3699.0,3699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Tenjaku Puremalt Japanese Whisky 70cl,2,SingleMalt.PH,426244685,,19548447023,0,2,3,,[''],1799.0,1799.0,1799.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Royal Brackla 12 Year Old Whisky Sherry Cask 70cl,5,SingleMalt.PH,426244685,,11856126846,1,5,1,,[''],3599.0,3599.0,3599.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Kavalan Solist Ex-Bourbon Single Barrel Whisky 70cl,1,SingleMalt.PH,426244685,,13021474057,0,3,1,,[''],5799.0,5799.0,5799.0,False,0,4.5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Teeling Stout Cask Irish Whisky 70cl,8,SingleMalt.PH,426244685,,11456506376,0,2,1,,[''],1739.0,1739.0,1739.0,False,8%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Deanston 12 Year Old Sherry Oak 70cl,2,SingleMalt.PH,426244685,,15297779586,0,0,2,,[''],4199.0,4199.0,4199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
1800 Tequila Blanco 75cl,3,SingleMalt.PH,426244685,,22044992531,0,0,4,,[''],1740.0,1740.0,1740.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Calem 10 Year Old Tawny Porto Fortified Wine 75cl,4,SingleMalt.PH,426244685,,14081666974,0,2,1,,[''],2179.0,2179.0,2179.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Scallywag Winter Edition 2022 Cask Strength 54% 70cl - Limited Edition,1,SingleMalt.PH,426244685,,22224232270,0,1,0,,[''],3890.0,3890.0,3890.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Absolut Mandrin Vodka 70cl,2,SingleMalt.PH,426244685,,19400922119,0,4,1,,[''],799.0,799.0,799.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Jacob's Creek Moscato White Wine 75cl,1,SingleMalt.PH,426244685,,18300625045,0,0,1,,[''],619.0,619.0,619.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Dewars Variety Gift Collection - 3x 20cl,6,SingleMalt.PH,426244685,,13918077187,0,2,4,,[''],1829.0,1829.0,1829.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wild Turkey Rye Whisky 70cl,6,SingleMalt.PH,426244685,,13523526799,0,0,5,,[''],1859.0,1859.0,1859.0,False,7%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Clase Azul Tequila Gold 70cl,1,SingleMalt.PH,426244685,,18370444780,0,0,2,,[''],22999.0,22999.0,22999.0,False,8%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Georgia Moon Peach Whisky 75cl,3,SingleMalt.PH,426244685,,10777919641,0,11,6,,[''],1099.0,1099.0,1099.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Glengoyne 12 Year Old Single Malt Whisky 70cl,5,SingleMalt.PH,426244685,,12819702083,1,7,4,,[''],3149.0,3149.0,3149.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wolfburn Northland Single Malt Whisky 70cl,1,SingleMalt.PH,426244685,,16369982359,0,2,3,,[''],2399.0,2399.0,2399.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Macallan Estate 70cl Highland Single Malt Scotch Whisky,1,SingleMalt.PH,426244685,,21069576215,0,0,5,,[''],22999.0,22999.0,22999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Douglas Laing - Big Peat Natural Cask Strength Whisky Limited Christmas Edition 70cl,1,SingleMalt.PH,426244685,,13618697101,0,2,0,,[''],4199.0,4199.0,4199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Calem Porto Fine White Wine 75cl,9,SingleMalt.PH,426244685,,10194955430,1,4,2,,[''],759.0,759.0,759.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Casa Noble Ultra Premium Tequila Crystal 75cl,2,SingleMalt.PH,426244685,,10853154093,1,2,6,,[''],3049.0,3049.0,3049.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
US*1 Michter's Toasted Barrel Strength Rye Whiskey 70cl,7,SingleMalt.PH,426244685,,22971616834,0,0,1,,[''],10999.0,10999.0,10999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
ARC Botanical Gin 75cl,1,SingleMalt.PH,426244685,,23335670558,0,1,2,,[''],2885.0,2885.0,2885.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Famous Grouse Smoky Black 70cl,4,SingleMalt.PH,426244685,,20871782313,0,8,2,,[''],1349.0,1349.0,1349.0,False,0,4.333333333333333,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Patron Silver Tequila 75cl,3,SingleMalt.PH,426244685,,13222211294,0,4,2,,[''],3199.0,3199.0,3199.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Cutty Sark Blended Scotch Whisky 70cl,2,SingleMalt.PH,426244685,,10356209445,0,11,7,,[''],699.0,699.0,699.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Antidote Rose Style Mediterraneen Gin 70cl,3,SingleMalt.PH,426244685,,19590933843,0,0,2,,[''],2099.0,2099.0,2099.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Cutty Sark Prohibition 70cl,3,SingleMalt.PH,426244685,,20832942490,0,2,2,,[''],2049.0,2049.0,2049.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Camus Borderies VSOP Cognac 70cl,1,SingleMalt.PH,426244685,,12117282313,0,1,2,,[''],3949.0,3949.0,3949.0,False,0,1,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Singleton of Dufftown 12 Year Old Whisky 70cl,6,SingleMalt.PH,426244685,,8959664249,0,31,9,,[''],2479.0,2479.0,2479.0,False,0,4.833333333333333,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Whitley Neill Distiller's Cut Gin 70cl,3,SingleMalt.PH,426244685,,23668145568,0,1,0,,[''],1399.0,1399.0,1399.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Nikka Black Deep Blend Whisky 70cl,11,SingleMalt.PH,426244685,,12093952935,0,0,0,,[''],1699.0,1699.0,1699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Wuliangye Baijiu 50cl,1,SingleMalt.PH,426244685,,16362716836,0,0,0,,[''],9799.0,9799.0,9799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Sagamore Spirit Rye Signature Whiskey 70cl,1,SingleMalt.PH,426244685,,13222529581,0,2,4,,[''],3299.0,3299.0,3299.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Molly's Irish Cream Liqueur 75cl,2,SingleMalt.PH,426244685,,13622080742,0,14,18,,[''],899.0,899.0,899.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Suntory The Chita Single Grain Japanese Whisky 70cl,2,SingleMalt.PH,426244685,,13517314927,0,1,4,,[''],3599.0,3599.0,3599.0,False,16%,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Michter's Small Batch US*1 Kentucky Straight Bourbon Whiskey 5cl Miniature,5,SingleMalt.PH,426244685,,22972166160,0,0,1,,[''],449.0,449.0,449.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Bushmills Original Irish Whiskey 70cl,5,SingleMalt.PH,426244685,,11853099184,0,5,6,,[''],1320.0,1320.0,1320.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
"The Macallan ""The Harmony Collection"" - Intense Arabica - Limited Edition 44% 70cl",1,SingleMalt.PH,426244685,,19773284124,0,0,0,,[''],27999.0,27999.0,27999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Johnnie Walker Swing 75cl,4,SingleMalt.PH,426244685,,13820241949,0,0,2,,[''],2899.0,2899.0,2899.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Bacardi 8 Year Old Rum 75cl,2,SingleMalt.PH,426244685,,18840591112,0,0,3,,[''],2125.0,2125.0,2125.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Cruzan Aged Rum Light White Rum 75cl,1,SingleMalt.PH,426244685,,12818061162,0,9,1,,[''],429.0,429.0,429.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
"Glenmorangie ""Legend Series"" Cadboll - Sweet French Wine Cask 1L",1,SingleMalt.PH,426244685,,13652030614,0,0,1,,[''],5699.0,5699.0,5699.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Remy Martin 1738 70cl + FREE Shaker Gift Box,4,SingleMalt.PH,426244685,,20970436203,0,1,1,,[''],5099.0,5099.0,5099.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Monkey Shoulder Blended Malt Scotch Whisky 70cl (2 bottles),4,SingleMalt.PH,426244685,,20016642956,0,22,4,,[''],4198.0,4198.0,4198.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Red Spot Single Pot Still Irish Whisky 70cl,6,SingleMalt.PH,426244685,,10194901470,2,4,1,,[''],7299.0,7299.0,7299.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Compass Box Peat Monster Whisky 70cl,2,SingleMalt.PH,426244685,,12918095937,0,0,3,,[''],3599.0,3599.0,3599.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Atilius Sparkling Moscato - Italian Sparkling Wine 75cl,2,SingleMalt.PH,426244685,,12214583734,0,0,8,,[''],859.0,859.0,859.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Whitley Neill Lemongrass & Ginger Gin 70cl,2,SingleMalt.PH,426244685,,19779875831,0,2,1,,[''],1299.0,1299.0,1299.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Dewars 15 Year Old Blended Scotch Whisky 1L,18,SingleMalt.PH,426244685,,12018713830,0,1,2,,[''],2199.0,2199.0,2199.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Kavalan Classic Single Malt Whisky 70cl,2,SingleMalt.PH,426244685,,11155530797,0,6,1,,[''],4199.0,4199.0,4199.0,False,0,4,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Ardbeg An Oa Single Malt Scotch Whisky 70cl,3,SingleMalt.PH,426244685,,12022669757,1,1,4,,[''],4529.0,4529.0,4529.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Teeling Pot Still Single Malt Irish Whiskey 70cl,5,SingleMalt.PH,426244685,,12123214988,0,6,8,,[''],1759.0,1759.0,1759.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Olmeca Tequila Reposado 70cl,17,SingleMalt.PH,426244685,,12153496055,0,5,6,,[''],829.0,829.0,829.0,False,2%,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Lagavulin 16 Year Old Islay Single Malt Scotch Whisky 70cl,2,SingleMalt.PH,426244685,,13721477665,0,12,6,,[''],6799.0,6799.0,6799.0,False,0,4.75,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
St. Remy VSOP French Brandy 70cl,3,SingleMalt.PH,426244685,,11659857329,0,5,1,,[''],899.0,899.0,899.0,False,0,3,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
The Macallan A Night On Earth In Scotland Single Malt Whisky 70cl,2,SingleMalt.PH,426244685,,17762706387,0,5,4,,[''],11599.0,11599.0,11599.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Jacob's Creek Cabernet Sauvignon 75cl,6,SingleMalt.PH,426244685,,11954788092,0,14,4,,[''],545.0,545.0,545.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Glendronach Peated Singlemalt Whisky 70cl,1,SingleMalt.PH,426244685,,11154007675,1,1,1,,[''],3799.0,3799.0,3799.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Remy Martin XO Cognac Fine Champagne 70cl,2,SingleMalt.PH,426244685,,13122534824,0,0,1,,[''],11999.0,11999.0,11999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Atilius Nobilis DOCG Chianti Tuscany Italy 75cl,1,SingleMalt.PH,426244685,,10651600816,0,0,1,,[''],579.0,579.0,579.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
"Glenallachie 12 Year Old ""Virgin Oak Series"" French Oak Finish 48% - Limited Edition",1,SingleMalt.PH,426244685,,16285937059,0,0,3,,[''],4855.0,4855.0,4855.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Auchentoshan 12 Year Old Whisky 70cl,3,SingleMalt.PH,426244685,,13114818861,0,4,2,,[''],2249.0,2249.0,2249.0,False,0,4,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Cazadores Tequila Reposado 75cl,10,SingleMalt.PH,426244685,,13428930817,0,16,15,,[''],1749.0,1749.0,1749.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
Ancnoc 12 Year Old Scotch Whisky 70cl,3,SingleMalt.PH,426244685,,13122666696,0,6,5,,[''],2999.0,2999.0,2999.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
The Macallan Double Cask 18 Year Old 70cl,2,SingleMalt.PH,426244685,,16262352801,0,2,0,,[''],31999.0,31999.0,31999.0,False,0,1,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Aberlour Casg Annamh Single Malt Batch No. 4 70cl (2 Bottles),1,SingleMalt.PH,426244685,,13595254146,0,1,2,,[''],7099.0,7099.0,7099.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Drumshanbo Gunpowder Irish Gin Blue Bottle with Glass Gift Set 70cl,1,SingleMalt.PH,426244685,,15593848073,0,0,2,,[''],2949.0,2949.0,2949.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Hennessy VS (No Box) 70cl,4,SingleMalt.PH,426244685,,13720104426,0,5,1,,[''],2399.0,2399.0,2399.0,False,0,5,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,True,2023-11-27 09:27:50
Compass Box Oak Cross Scotch Whisky 70cl,4,SingleMalt.PH,426244685,,15919393633,0,7,4,,[''],2999.0,2999.0,2999.0,False,0,0,False,True,False,False,False,"Muntinlupa City, Metro Manila",4.896156,False,2023-11-27 09:27:50
